Collision Id,Report Number,Report Version,Is Preliminary,NCIC Code,Crash Date Time,Crash Time Description,Beat,City Id,City Code,City Name,County Code,City Is Active,City Is Incorporated,Collision Type Code,Collision Type Description,Collision Type Other Desc,Day Of Week,DispatchNotified,HasPhotographs,HitRun,IsAttachmentsMailed,IsDeleted,IsHighwayRelated,IsTowAway,JudicialDistrict,MotorVehicleInvolvedWithCode,MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,NumberInjured,NumberKilled,Weather 1,Weather 2,Road Condition 1,Road Condition 2,Special Condition,LightingCode,LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,PedestrianActionCode,PedestrianActionDesc,PreparedDate,Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,PrimaryCollisionPartyNumber,PrimaryRoad,ReportingDistrict,ReportingDistrictCode,ReviewedDate,RoadwaySurfaceCode,SecondaryDirection,SecondaryDistance,SecondaryRoad,SecondaryUnitOfMeasure,SketchDesc,TrafficControlDeviceCode,CreatedDate,ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,IsAdditonalObjectStruck,NotificationDate,NotificationTimeDescription,HasDigitalMediaFiles,EvidenceNumber,IsLocationReferToNarrative,IsAOIOneSameAsLocation
2487090,230472899,2,False,3801,7/8/2023 10:55:00 AM,1055,4B2D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,22411,,1,MARKET ST,TRAFF,,,A,E,126,4TH ST,F,,D,7/22/2024 5:08:29 PM,1/28/2025 1:26:35 PM,,,2,,,,,,,
2487074,230359093,2,False,3801,5/24/2023 4:36:00 PM,1636,4B4C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22106,,1,LAGUNA ST,TRAFF,,,A,N,15,FRANCISCO ST,F,,A,7/22/2024 5:08:27 PM,1/28/2025 1:26:34 PM,,,2,,,,,,,
2487024,230355154,3,False,3801,5/23/2023 10:21:00 AM,1021,4B2C,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Tuesday,,,,,False,False,True,,C,OTHER MOTOR VEHICLE,,4,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,21453A,,1,16TH ST,TRAFF,,,A,,,POTRERO AV,,,A,7/22/2024 5:08:21 PM,7/18/2025 9:37:25 AM,,,2,,,,,,,
2487022,230354413,3,False,3801,5/23/2023 1:05:00 AM,0105,4B2E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,F,,False,True,True,,B,PEDESTRIAN,,0,1,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,23152A,,1,RT-101,TRAFF,,,A,,,DIVISADERO ST,,,A,7/22/2024 5:08:21 PM,7/18/2025 9:37:25 AM,,,2,,,,,,,
2483193,230599001,2,False,3801,8/22/2023 7:05:00 PM,1905,3D11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,16TH ST,MISSI,,,A,W,16,ALBION ST,F,,D,7/22/2024 5:01:40 PM,1/28/2025 1:23:16 PM,,,2,,,,,,,
2483171,230553615,2,False,3801,8/6/2023 3:45:00 PM,1545,4CAR,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,CASTRO ST,PARK,,,A,,,DUBOCE AV,,,A,7/22/2024 5:01:38 PM,1/28/2025 1:23:15 PM,,,2,,,,,,,
2483167,230616815,2,False,3801,8/29/2023 1:30:00 PM,1330,3C2D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,QUESADA AV,BAYVI,,,A,,,KEITH ST,,,A,7/22/2024 5:01:38 PM,1/28/2025 1:23:15 PM,,,2,,,,,,,
2483107,230568943,2,False,3801,8/12/2023 11:54:00 PM,2354,3B3E,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,,,1,HARRIET ST,SOUTH,,,A,,,BRYANT ST,,,D,7/22/2024 5:01:31 PM,1/28/2025 1:23:12 PM,,,2,,,,,,,
2483102,230599904,2,False,3801,8/23/2023 8:40:00 AM,0840,3F14A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,BRODERICK ST,PARK,,,A,,,OAK ST,,,A,7/22/2024 5:01:31 PM,1/28/2025 1:23:12 PM,,,2,,,,,,,
2483098,230600090,2,False,3801,8/23/2023 10:03:00 AM,1003,D1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,VALENCIA ST,MISSI,,,A,N,22,15TH ST,F,,A,7/22/2024 5:01:30 PM,1/28/2025 1:23:11 PM,,,2,,,,,,,
2483093,230607046,2,False,3801,8/25/2023 3:36:00 PM,1536,3A12D,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,PINE ST,CENTR,,,A,,,KEARNY ST,,,A,7/22/2024 5:01:30 PM,1/28/2025 1:23:11 PM,,,2,,,,,,,
2483091,230607820,2,False,3801,8/25/2023 7:23:00 PM,1923,I2,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,ORTEGA ST,TARAV,,,A,,,30TH AV,,,A,7/22/2024 5:01:30 PM,1/28/2025 1:23:11 PM,,,2,,,,,,,
2483084,230610306,2,False,3801,8/26/2023 10:29:00 PM,2229,3H15E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,ALEMANY BL,INGLE,,,A,S,620,SENECA AV,F,,D,7/22/2024 5:01:29 PM,1/28/2025 1:23:11 PM,,,2,,,,,,,
2483082,230396186,2,False,3801,6/8/2023 11:27:00 PM,2327,3A13E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,22350,,1,COLUMBUS AV,CENTR,,,A,S,173,NORTH POINT ST,F,,A,7/22/2024 5:01:29 PM,1/28/2025 1:23:11 PM,,,2,,,,,,,
2483079,230613338,2,False,3801,8/28/2023 9:15:00 AM,0915,1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22107,,1,DEWEY BL,TARAV,,,A,W,232,LAGUNA HONDA BL,F,,D,7/22/2024 5:01:28 PM,1/28/2025 1:23:10 PM,,,2,,,,,,,
2483078,230613009,2,False,3801,8/28/2023 6:59:00 AM,0659,3B2A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,True,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21461A,,1,2ND ST,SOUTH,,,A,,,HOWARD ST,,,A,7/22/2024 5:01:28 PM,1/28/2025 1:23:10 PM,,,2,,,,,,,
2483018,230614029,2,False,3801,8/28/2023 1:37:00 PM,1337,3F13A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,BLAKE ST,PARK,,,A,,,ANZA ST,,,D,7/22/2024 5:01:23 PM,1/28/2025 1:23:08 PM,,,2,,,,,,,
2483014,230605711,2,False,3801,8/18/2023 9:53:00 PM,2153,3E12A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22106,,1,MCALLISTER ST,NORTH,,,A,,,GOUGH ST,,,A,7/22/2024 5:01:22 PM,1/28/2025 1:23:07 PM,,,2,,,,,,,
2483012,230608373,2,False,3801,8/26/2023 1:44:00 AM,0144,3E13E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453A,,1,VAN NESS AV,NORTH,,,A,,,SUTTER ST,,,A,7/22/2024 5:01:22 PM,1/28/2025 1:23:07 PM,,,2,,,,,,,
2483009,230611207,2,False,3801,8/27/2023 12:14:00 PM,1214,3J12A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,MASON ST,TENDE,,,A,,,OFARRELL ST,,,A,7/22/2024 5:01:22 PM,1/28/2025 1:23:07 PM,,,2,,,,,,,
2483005,230609428,2,False,3801,8/26/2023 3:56:00 PM,1556,908,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950B,,1,FULTON ST,RICHM,,,A,,,2ND AV,,,D,7/22/2024 5:01:21 PM,1/28/2025 1:23:07 PM,,,2,,,,,,,
2482999,230614342,2,False,3801,8/28/2023 3:29:00 PM,1529,3B12D,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,21235G,,1,4TH ST,SOUTH,,,A,,,HARRISON ST,,,D,7/22/2024 5:01:21 PM,1/28/2025 1:23:07 PM,,,2,,,,,,,
2482445,230478693,2,False,3801,7/10/2023 7:15:00 PM,1915,3A12D,1227,3801,San Francisco,38,True,True,H,OTHER,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,WIND,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,B,DUSK-DAWN,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21755A,,1,STOCKTON ST,CENTR,,,A,,,WASHINGTON ST,,,A,7/22/2024 5:00:27 PM,1/28/2025 1:22:41 PM,,,2,,,,,,,
2482424,230533350,2,False,3801,7/30/2023 10:51:00 AM,1051,3F13A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22107,,1,MASONIC AV,PARK,,,A,,,OAK ST,,,A,7/22/2024 5:00:24 PM,1/28/2025 1:22:39 PM,,,2,,,,,,,
2482423,230532675,2,False,3801,7/30/2023 12:45:00 AM,0045,3D15E,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,14TH ST,MISSI,,,A,,,MISSION ST,,,A,7/22/2024 5:00:24 PM,1/28/2025 1:22:39 PM,,,2,,,,,,,
2482421,230515659,2,False,3801,7/24/2023 10:49:00 AM,1049,3C3,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,NEWHALL ST,BAYVI,,,A,,,HUDSON AV,,,D,7/22/2024 5:00:24 PM,1/28/2025 1:22:39 PM,,,2,,,,,,,
2482403,230533689,2,False,3801,7/30/2023 12:35:00 PM,1235,3E6A,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Sunday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21804A,,1,LAGUNA ST,NORTH,,,A,,,MARINA BL,,,D,7/22/2024 5:00:22 PM,1/28/2025 1:22:38 PM,,,2,,,,,,,
2482402,230533281,2,False,3801,7/30/2023 9:54:00 AM,0954,3E6A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,GOUGH ST,NORTH,,,A,,,UNION ST,,,A,7/22/2024 5:00:22 PM,1/28/2025 1:22:38 PM,,,2,,,,,,,
2482381,230516908,2,False,3801,7/24/2023 4:55:00 PM,1655,3G13D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,C,CROSSING IN CROSS WALK - NOT AT INTERSECTION,,A,21950A,,1,MARTIN LUTHER KING JR DR,RICHM,,,A,N,265,9TH AV,F,,A,7/22/2024 5:00:20 PM,1/28/2025 1:22:37 PM,,,2,,,,,,,
2482330,230540424,2,False,3801,8/1/2023 8:15:00 PM,2015,3J11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,WIND,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950C,,1,10TH ST,TENDE,,,A,,,MARKET ST,,,A,7/22/2024 5:00:15 PM,1/28/2025 1:22:35 PM,,,2,,,,,,,
2482326,230557407,2,False,3801,8/7/2023 9:27:00 PM,2127,E5,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,OTHER,,,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,LOMBARD ST,NORTH,,,A,E,74,DIVISADERO ST,F,,A,7/22/2024 5:00:14 PM,1/28/2025 1:22:35 PM,,,2,,,,,,,
2482321,230557742,2,False,3801,8/8/2023 2:09:00 AM,0209,COJ4CA,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,22350,,1,EDDY ST,TENDE,,,A,,,LEAVENWORTH ST,,,A,7/22/2024 5:00:14 PM,1/28/2025 1:22:35 PM,,,2,,,,,,,
