Collision Id,Report Number,Report Version,Is Preliminary,NCIC Code,Crash Date Time,Crash Time Description,Beat,City Id,City Code,City Name,County Code,City Is Active,City Is Incorporated,Collision Type Code,Collision Type Description,Collision Type Other Desc,Day Of Week,DispatchNotified,HasPhotographs,HitRun,IsAttachmentsMailed,IsDeleted,IsHighwayRelated,IsTowAway,JudicialDistrict,MotorVehicleInvolvedWithCode,MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,NumberInjured,NumberKilled,Weather 1,Weather 2,Road Condition 1,Road Condition 2,Special Condition,LightingCode,LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,PedestrianActionCode,PedestrianActionDesc,PreparedDate,Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,PrimaryCollisionPartyNumber,PrimaryRoad,ReportingDistrict,ReportingDistrictCode,ReviewedDate,RoadwaySurfaceCode,SecondaryDirection,SecondaryDistance,SecondaryRoad,SecondaryUnitOfMeasure,SketchDesc,TrafficControlDeviceCode,CreatedDate,ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,IsAdditonalObjectStruck,NotificationDate,NotificationTimeDescription,HasDigitalMediaFiles,EvidenceNumber,IsLocationReferToNarrative,IsAOIOneSameAsLocation
2304132,9335-2024-00032,1,False,9335,1/5/2024 11:00:00 AM,1100,013,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,Yes,False,,,False,True,False,SAN FRANCISCO SUPERIOR COURT HALL OF JUSTICE,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,37.732912,-122.405538,,,,,E,IN ROAD - INCLUDES SHOULDER,1/5/2024 11:00:00 AM,A,VC 21954(A),False,2,US-101 S/B,,,2/2/2024 12:43:36 PM,A,N,86,SILVER AVE O/C,F,,D,2/2/2024 12:43:40 PM,2/2/2024 12:43:40 PM,False,True,4,,1/5/2024 11:02:00 AM,1102,True,AREA PHOTO FILE,,True
2311077,9335-2024-00283,1,False,9335,2/4/2024 2:06:00 AM,0206,013,1227,3801,San Francisco,38,True,True,C,REAR END,,Sunday,Yes,False,,,False,True,True,SAN FRANCISCO SUPERIOR COURT SAN FRANCISCO,C,OTHER MOTOR VEHICLE,,3,0,RAINING,,NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,37.756801,-122.403514,,,,,E,IN ROAD - INCLUDES SHOULDER,2/4/2024 2:06:00 AM,A,VC 23152(a),False,1,US-101 S/B,,,2/11/2024 10:07:25 AM,B,S,15,22ND STREET PEDESTRIAN OVERCROSSING,F,,D,2/11/2024 10:07:27 AM,2/11/2024 10:07:27 AM,False,True,4,,2/4/2024 2:07:00 AM,0207,True,AREA PHOTO FILE,,True
2345029,9335-2024-00174,1,False,9335,1/20/2024 7:41:00 PM,1941,023,1227,3801,San Francisco,38,True,True,B,SIDE SWIPE,,Saturday,Yes,False,M,,False,True,True,SAN FRANCISCO SUPERIOR COURT SAN FRANCISCO,C,OTHER MOTOR VEHICLE,,4,0,CLOUDY,,NO UNUSUAL CONDITIONS,,,B,DUSK-DAWN,37.733154,-122.411748,,,,,E,IN ROAD - INCLUDES SHOULDER,1/20/2024 7:41:00 PM,A,VC 21658(A),False,1,I-280 N/B TO US-101 S/B,,,3/22/2024 2:52:58 PM,B,N,860,THE NORTH ALAMANY BOULEVARD OVERCROSSING,F,,D,3/22/2024 2:53:01 PM,3/22/2024 2:53:01 PM,False,True,4,,1/20/2024 7:42:00 PM,1942,True,AREA PHOTO FILE,,True
2409759,9335-2024-01248,1,False,9335,5/31/2024 2:58:00 AM,0258,083,1227,3801,San Francisco,38,True,True,C,REAR END,,Friday,Yes,False,,,False,True,True,SAN FRANCISCO SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,2,0,CLEAR,,NO UNUSUAL CONDITIONS,,,D,DARK-NO STREET LIGHTS,37.791298,-122.385288,,,,,E,IN ROAD - INCLUDES SHOULDER,5/31/2024 2:58:00 AM,A,VC 22350,False,1,I-80 E/B,,,6/9/2024 9:24:24 AM,A,E,0.21,THE EMBARCADERO UNDERCROSSING,M,,D,6/9/2024 9:24:29 AM,6/9/2024 9:24:29 AM,False,True,4,,5/31/2024 2:58:00 AM,0258,False,,,True
2453141,240026367,2,False,3801,1/12/2024 3:32:00 PM,1532,3D16D,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22107,,1,22ND ST,MISSI,,,A,,,SAN BRUNO AV,,,D,7/22/2024 10:53:09 AM,1/28/2025 11:09:13 AM,,,2,,,,,,,
2453140,240022371,2,False,3801,1/10/2024 8:54:00 PM,2054,5,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,True,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,MISSION ST,INGLE,,,B,,,FLORINTINE AV,,,D,7/22/2024 10:53:09 AM,1/28/2025 11:09:13 AM,,,2,,,,,,,
2453139,240046008,2,False,3801,1/21/2024 6:28:00 PM,1828,4B104,1227,3801,San Francisco,38,True,True,,,,Sunday,,,,,False,False,False,,,,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21456B,,1,SUNSET BL,TRAFF,,,B,N,4,OCEAN AV,F,,A,7/22/2024 10:53:09 AM,1/28/2025 11:09:12 AM,,,2,,,,,,,
2453102,240082240,2,False,3801,2/7/2024 6:08:00 AM,0608,3E16A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22450A,,1,GOUGH ST,NORTH,,,A,,,GREENWICH ST,,,A,7/22/2024 10:53:07 AM,1/28/2025 11:09:11 AM,,,2,,,,,,,
2453099,240093526,2,False,3801,2/11/2024 11:23:00 PM,2323,3C15E,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950,,1,PALOU AV,BAYVI,,,A,,,PHELPS ST,,,D,7/22/2024 10:53:07 AM,1/28/2025 11:09:11 AM,,,2,,,,,,,
2453089,240093429,2,False,3801,2/11/2024 10:25:00 PM,2225,3H16E,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Sunday,,,,,False,False,True,,B,PEDESTRIAN,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,,,1,MISSION ST,INGLE,,,,N,64,RICHLAND AV,F,,D,7/22/2024 10:53:06 AM,1/28/2025 11:09:10 AM,,,2,,,,,,,
2453074,240079899,2,False,3801,2/6/2024 5:27:00 AM,0527,3A11E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21950B,,1,POST ST,CENTR,,,A,,,TAYLOR ST,,,A,7/22/2024 10:53:05 AM,1/28/2025 11:09:10 AM,,,2,,,,,,,
2452314,240016318,2,False,3801,1/8/2024 11:35:00 AM,1135,3H11A,1227,3801,San Francisco,38,True,True,B,SIDE SWIPE,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,APPLETON AV,INGLE,,,A,E,6,MISSION ST,F,,A,7/22/2024 10:52:30 AM,1/28/2025 11:08:37 AM,,,2,,,,,,,
2452134,240031065,2,False,3801,1/14/2024 7:51:00 PM,1951,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,SILVER,,,,A,,,SAN BRUNO AV,,,,7/22/2024 10:52:21 AM,1/28/2025 11:08:29 AM,,,2,,,,,,,
2451923,240028238,2,False,3801,1/13/2024 12:25:00 PM,1225,3I61,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,RAINING,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,WEST PORTAL AV,TARAV,,,B,,,14TH AV,,,A,7/22/2024 10:52:12 AM,1/28/2025 11:08:21 AM,,,2,,,,,,,
2451922,240021022,2,False,3801,1/10/2024 11:12:00 AM,1112,3C15A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,F,NOT IN ROAD,,A,22106,,1,LANE ST,BAYVI,,,A,S,35,VAN DYKE AV,F,,D,7/22/2024 10:52:12 AM,1/28/2025 11:08:21 AM,,,2,,,,,,,
2451840,240042012,2,False,3801,1/19/2024 6:13:00 PM,1813,2,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21954A,,1,CALIFORNIA ST,CENTR,,,B,,,SANSOME ST,,,A,7/22/2024 10:52:08 AM,1/28/2025 11:08:17 AM,,,2,,,,,,,
2450501,240115619,2,False,3801,2/21/2024 5:59:00 PM,1759,3E14D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,E,DARK-STREET LIGHTS NOT FUNCTIONING*,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22107,,1,PIERCE ST,NORTH,,,A,N,18,JACKSON ST,F,,A,7/22/2024 10:51:08 AM,1/28/2025 11:07:17 AM,,,2,,,,,,,
2450500,240116877,2,False,3801,2/22/2024 11:40:00 AM,1140,3E15A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,BUCHANAN ST,NORTH,,,A,,,UNION ST,,,A,7/22/2024 10:51:08 AM,1/28/2025 11:07:17 AM,,,2,,,,,,,
2450498,240117637,2,False,3801,2/9/2024 10:20:00 PM,2220,3E00,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Friday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950,,1,HAIGHT ST,NORTH,,,A,,,BUCHANAN ST,,,A,7/22/2024 10:51:08 AM,1/28/2025 11:07:17 AM,,,2,,,,,,,
2450497,240121644,2,False,3801,2/24/2024 11:00:00 AM,1100,3E12A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22107,,1,GEARY BLVD,NORTH,,,A,,,GEARY BLVD 1849,,,D,7/22/2024 10:51:08 AM,1/28/2025 11:07:17 AM,,,2,,,,,,,
2450490,240122103,2,False,3801,2/2/2024 2:45:00 PM,1445,3J94C,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Friday,,,F,,False,False,False,,A,NON-COLLISION,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,20001,,1,LARKIN ST,TENDE,,,A,,,FULTON ST,,,A,7/22/2024 10:51:08 AM,1/28/2025 11:07:17 AM,,,2,,,,,,,
2450485,240078982,2,False,3801,2/5/2024 3:46:00 PM,1546,4B4C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,POST STREET,TRAFF,,,A,W,69,VAN NESS AVENUE,F,,A,7/22/2024 10:51:08 AM,1/28/2025 11:07:16 AM,,,2,,,,,,,
2450484,240100240,2,False,3801,2/14/2024 7:12:00 PM,1912,3E15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,D,DARK-NO STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,LOMBARD STREET,NORTH,,,B,,,PIERCE ST,,,A,7/22/2024 10:51:08 AM,1/28/2025 11:07:16 AM,,,2,,,,,,,
2450474,240113011,2,False,3801,2/20/2024 4:32:00 PM,1632,B5,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,BERRY ST,SOUTH,,,B,,,4TH ST,,,A,7/22/2024 10:51:07 AM,1/28/2025 11:07:16 AM,,,2,,,,,,,
2450472,240070251,2,False,3801,2/1/2024 6:33:00 AM,0633,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,JONES ST,CENTR,,,B,,,SACRAMENTO ST,,,A,7/22/2024 10:51:07 AM,1/28/2025 11:07:16 AM,,,2,,,,,,,
2450471,240100585,2,False,3801,2/14/2024 10:26:00 PM,2226,3A11E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,RAINING,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22107,,1,JONES ST,CENTR,,,B,,,GEARY ST,,,A,7/22/2024 10:51:07 AM,1/28/2025 11:07:16 AM,,,2,,,,,,,
2450464,240107183,2,False,3801,2/17/2024 9:12:00 PM,2112,901,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,True,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,RT 101,INGLE,,,B,,,BAYSHORE BL,,,D,7/22/2024 10:51:07 AM,1/28/2025 11:07:15 AM,,,2,,,,,,,
2450461,240109606,2,False,3801,2/19/2024 8:45:00 AM,0845,3B1A,1227,3801,San Francisco,38,True,True,,,,Monday,,,,,False,False,True,,B,PEDESTRIAN,,2,0,RAINING,,OTHER* - OTHER*,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22350,,1,3RD ST,SOUTH,,,B,,,BERRY ST,,,A,7/22/2024 10:51:07 AM,1/28/2025 11:07:15 AM,,,2,,,,,,,
2450460,240101492,3,False,3801,2/15/2024 12:00:00 AM,2500,3G13A,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21456,,1,GEARY BL,RICHM,,,,,,6TH AV,,,A,7/22/2024 10:51:07 AM,7/18/2025 10:10:21 AM,,,2,,,,,,,
2450458,240104656,2,False,3801,2/16/2024 4:45:00 PM,1645,3E13D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,LARKIN ST,NORTH,,,A,,,GROVE ST,,,A,7/22/2024 10:51:06 AM,1/28/2025 11:07:15 AM,,,2,,,,,,,
2450454,240110023,2,False,3801,2/18/2024 7:00:00 PM,1900,3H11A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,CORTLAND AV,INGLE,,,B,,,ELSIE ST,,,D,7/22/2024 10:51:06 AM,1/28/2025 11:07:15 AM,,,2,,,,,,,
2450434,240123537,2,False,3801,2/25/2024 8:38:00 AM,0838,3E14A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,CLAY ST,NORTH,,,A,W,3,PIERCE ST,F,,A,7/22/2024 10:51:05 AM,1/28/2025 11:07:14 AM,,,2,,,,,,,
2450432,240115324,2,False,3801,2/21/2024 4:18:00 PM,1618,3F60,1227,3801,San Francisco,38,True,True,,,,Wednesday,,,F,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,ASHBURY ST,PARK,,,A,S,6,FREDERICK ST,F,,A,7/22/2024 10:51:05 AM,1/28/2025 11:07:14 AM,,,2,,,,,,,
2449504,240061119,2,False,3801,1/28/2024 4:21:00 AM,0421,3J12E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21456A,,1,5TH ST,TENDE,,,A,,,MARKET ST,,,A,7/22/2024 10:50:26 AM,1/28/2025 11:06:32 AM,,,2,,,,,,,
2449503,240059603,2,False,3801,1/22/2024 1:39:00 PM,1339,3B13A,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22107,,1,6TH ST,SOUTH,,,A,,,BRANNAN ST,,,A,7/22/2024 10:50:26 AM,1/28/2025 11:06:32 AM,,,2,,,,,,,
2449502,240042545,2,False,3801,1/19/2024 10:56:00 PM,2256,3A14E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,COLUMBUS AV,CENTR,,,B,,,UNION ST,,,A,7/22/2024 10:50:26 AM,1/28/2025 11:06:32 AM,,,2,,,,,,,
2449339,240047620,2,False,3801,1/22/2024 1:36:00 PM,1336,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,MCALLISTER ST,TENDE,,,A,,,HYDE ST,,,A,7/22/2024 10:50:19 AM,1/28/2025 11:06:24 AM,,,2,,,,,,,
2448040,240064282,2,False,3801,1/29/2024 2:49:00 PM,1449,6CAR,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,MIRAMAR AV,TARAV,,,A,,,OCEAN AV,,,A,7/22/2024 10:49:23 AM,1/28/2025 11:05:17 AM,,,2,,,,,,,
2448032,240063290,2,False,3801,1/29/2024 8:42:00 AM,0842,D6,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954,,1,ALAMEDA AV,MISSI,,,A,E,29,POTRERO AV,F,,A,7/22/2024 10:49:23 AM,1/28/2025 11:05:16 AM,,,2,,,,,,,
2448031,240063193,2,False,3801,1/29/2024 6:46:00 AM,0646,3C11A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,B,DUSK-DAWN,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,22ND ST,BAYVI,,,A,,,PENNSYLVANIA AV,,,A,7/22/2024 10:49:23 AM,1/28/2025 11:05:16 AM,,,2,,,,,,,
2448030,240065882,2,False,3801,1/30/2024 9:36:00 AM,0936,3C60,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,SAN BRUNO AV,BAYVI,,,A,,,SILLIMAN ST,,,D,7/22/2024 10:49:23 AM,1/28/2025 11:05:16 AM,,,2,,,,,,,
2448026,240063472,2,False,3801,1/12/2024 10:00:00 AM,1000,3B12A,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,HOWARD ST,SOUTH,,,A,W,10,6TH ST,F,,A,7/22/2024 10:49:23 AM,1/28/2025 11:05:16 AM,,,2,,,,,,,
2448025,240007179,2,False,3801,1/4/2024 7:50:00 AM,0750,3C13A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21950A,,1,PALOU AV,BAYVI,,,A,,,LANE ST,,,D,7/22/2024 10:49:23 AM,1/28/2025 11:05:16 AM,,,2,,,,,,,
2448021,240035540,2,False,3801,1/16/2024 6:00:00 PM,1800,3F13D,1227,3801,San Francisco,38,True,True,B,SIDE SWIPE,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,HAIGHT ST,PARK,,,B,,,COLE ST,,,D,7/22/2024 10:49:23 AM,1/28/2025 11:05:15 AM,,,2,,,,,,,
2448018,240044529,2,False,3801,1/21/2024 12:52:00 AM,0052,E2,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,GEARY ST,NORTH,,,B,,,WEBSTER ST,,,A,7/22/2024 10:49:22 AM,1/28/2025 11:05:15 AM,,,2,,,,,,,
2448017,240051803,2,False,3801,1/24/2024 11:07:00 AM,1107,3E15A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22106,,1,STEINER ST,NORTH,,,B,,,LOMBARD ST,,,A,7/22/2024 10:49:22 AM,1/28/2025 11:05:15 AM,,,2,,,,,,,
